Date,ATM_ID,Location_Type,Is_Weekend,Is_Payday,Is_Festival,Withdrawals,Deposits,W_100,W_500,W_2000,D_100,D_500,D_2000,Health,Revenue,Cost,Net_Cash_Flow,Net_Flow_Lag_7,Net_Flow_Rolling_3
2025-01-07,3,Residential,0,0,0,882266,100859,2646,1058,44,201,151,2,93.84651309234117,4600,807,-781407,-826480.0,-791475.6666666666
2025-01-08,3,Residential,0,0,0,560727,71554,1682,672,28,143,107,1,93.82253422612267,2940,808,-489173,-863983.0,-575119.0
2025-01-09,3,Residential,0,0,0,576173,89626,1728,691,28,179,134,2,93.61557119709637,3045,819,-486547,-890859.0,-585709.0
2025-01-10,3,Residential,0,0,0,523842,103825,1571,628,26,207,155,2,93.45058374945124,2800,827,-420017,-685021.0,-465245.6666666667
2025-01-11,3,Residential,1,0,0,746569,91118,2239,895,37,182,136,2,93.32661752454834,3905,833,-655451,-902351.0,-520671.6666666667
2025-01-12,3,Residential,1,0,0,593608,83743,1780,712,29,167,125,2,92.84050266994016,3110,857,-509865,-1138243.0,-528444.3333333334
2025-01-13,3,Residential,0,0,0,585037,79532,1755,702,29,159,119,1,92.82925050622582,3075,858,-505505,-454777.0,-556940.3333333334
2025-01-14,3,Residential,0,0,0,570051,100774,1710,684,28,201,151,2,92.78140544819682,3050,860,-469277,-781407.0,-494882.3333333333
2025-01-15,3,Residential,0,0,0,539921,81700,1619,647,26,163,122,2,92.74647448785448,2835,862,-458221,-489173.0,-477667.6666666667
2025-01-16,3,Residential,0,0,0,649184,88240,1947,779,32,176,132,2,92.47505380068745,3395,876,-560944,-486547.0,-496147.3333333333
2025-01-17,3,Residential,0,0,0,672115,90079,2016,806,33,180,135,2,92.17280930955822,3530,891,-582036,-420017.0,-533733.6666666666
2025-01-18,3,Residential,1,0,0,651675,81837,1955,782,32,163,122,2,91.94823520819212,3410,902,-569838,-655451.0,-570939.3333333334
2025-01-19,3,Residential,1,0,0,863426,106505,2590,1036,43,213,159,2,91.85949429069662,4510,907,-756921,-509865.0,-636265.0
2025-01-20,3,Residential,0,0,0,565313,87677,1695,678,28,175,131,2,91.76546500745708,2995,911,-477636,-505505.0,-601465.0
2025-01-21,3,Residential,0,0,0,601340,105241,1804,721,30,210,157,2,91.40367465723709,3210,929,-496099,-469277.0,-576885.3333333334
2025-01-22,3,Residential,0,0,0,519164,81910,1557,622,25,163,122,2,91.03200820045426,2735,948,-437254,-458221.0,-470329.6666666667
2025-01-23,3,Residential,0,0,0,525330,94048,1575,630,26,188,141,2,90.94522212837853,2805,952,-431282,-560944.0,-454878.3333333333
2025-01-24,3,Residential,0,0,0,558807,100470,1676,670,27,200,150,2,90.5162775357554,2975,974,-458337,-582036.0,-442291.0
2025-01-25,3,Residential,1,0,0,663670,97678,1991,796,33,195,146,2,90.02026955105698,3490,998,-565992,-569838.0,-485203.6666666667
2025-01-26,3,Residential,1,0,0,693519,96322,2080,832,34,192,144,2,89.85576668622586,3640,1007,-597197,-756921.0,-540508.6666666666
2025-01-27,3,Residential,0,0,0,611704,94837,1835,734,30,189,142,2,89.8333261779895,3230,1008,-516867,-477636.0,-560018.6666666666
2025-01-28,3,Residential,0,0,0,693615,72435,2080,832,34,144,108,1,89.65820787082596,3590,1017,-621180,-496099.0,-578414.6666666666
2025-01-29,3,Residential,0,0,0,599693,93588,1799,719,29,187,140,2,89.58818546475885,3155,1020,-506105,-437254.0,-548050.6666666666
2025-01-30,3,Residential,0,1,0,814038,93643,2442,976,40,187,140,2,89.34673824645955,4230,1032,-720395,-431282.0,-615893.3333333334
2025-01-31,3,Residential,0,1,0,974849,101015,2924,1169,48,202,151,2,88.89997095471033,5050,1055,-873834,-458337.0,-700111.3333333334
2025-02-01,3,Residential,1,1,0,1105553,93590,3316,1326,55,187,140,2,88.47338446538697,5705,1076,-1011963,-565992.0,-868730.6666666666
2025-02-02,3,Residential,1,1,0,1129546,81568,3388,1355,56,163,122,2,88.30697528484113,5785,1084,-1047978,-597197.0,-977925.0
2025-02-03,3,Residential,0,1,0,844456,97787,2533,1013,42,195,146,2,88.08895113585484,4390,1095,-746669,-516867.0,-935536.6666666666
2025-02-04,3,Residential,0,1,0,677463,88655,2032,812,33,177,132,2,87.8979721263322,3545,1105,-588808,-621180.0,-794485.0
2025-02-05,3,Residential,0,1,0,799861,89598,2399,959,39,179,134,2,87.61231211861565,4145,1119,-710263,-506105.0,-681913.3333333334
2025-02-06,3,Residential,0,0,0,602056,74872,1806,722,30,149,112,1,87.54640693186691,3140,1122,-527184,-720395.0,-608751.6666666666
2025-02-07,3,Residential,0,0,0,616334,89484,1849,739,30,178,134,2,87.2403276023953,3245,1137,-526850,-873834.0,-588099.0
2025-02-08,3,Residential,1,0,0,742640,86769,2227,891,37,173,130,2,86.88162582469269,3870,1155,-655871,-1011963.0,-569968.3333333334
2025-02-09,3,Residential,1,0,0,730054,90585,2190,876,36,181,135,2,86.50856033557336,3830,1174,-639469,-1047978.0,-607396.6666666666
2025-02-10,3,Residential,0,0,0,666402,69528,1999,799,33,139,104,1,86.25998342763192,3455,1187,-596874,-746669.0,-630738.0
2025-02-11,3,Residential,0,0,0,641292,86007,1923,769,32,172,129,2,86.22193343314153,3370,1188,-555285,-588808.0,-597209.3333333334
2025-02-12,3,Residential,0,0,0,564935,112071,1694,677,28,224,168,2,86.18389106975877,3020,1190,-452864,-710263.0,-535007.6666666666
2025-02-13,3,Residential,0,0,0,654297,87967,1962,785,32,175,131,2,85.81548265384392,3420,1209,-566330,-527184.0,-524826.3333333334
2025-02-14,3,Residential,0,0,0,422745,84224,1268,507,21,168,126,2,85.66165511016575,2260,1216,-338521,-526850.0,-452571.6666666667
2025-02-15,3,Residential,1,0,0,644386,81249,1933,773,32,162,121,2,85.51706598323753,3360,1224,-563137,-655871.0,-489329.3333333333
2025-02-16,3,Residential,1,0,0,620954,85737,1862,745,31,171,128,2,85.24264510544079,3270,1237,-535217,-639469.0,-478958.3333333333
2025-02-17,3,Residential,0,0,0,572921,80838,1718,687,28,161,121,2,85.06771425832954,3010,1246,-492083,-596874.0,-530145.6666666666
2025-02-18,3,Residential,0,0,0,662280,96877,1986,794,33,193,145,2,84.70947612700846,3490,1264,-565403,-555285.0,-530901.0
2025-02-19,3,Residential,0,0,0,581239,82836,1743,697,29,165,124,2,84.60864852137502,3060,1269,-498403,-452864.0,-518629.6666666667
2025-02-20,3,Residential,0,0,0,593408,88343,1780,712,29,176,132,2,84.40392455256136,3120,1279,-505065,-566330.0,-522957.0
2025-02-21,3,Residential,0,0,0,598804,87769,1796,718,29,175,131,2,84.39263970427464,3145,1280,-511035,-338521.0,-504834.3333333333
2025-02-22,3,Residential,1,0,0,611004,95677,1833,733,30,191,143,2,84.1339091995825,3240,1293,-515327,-563137.0,-510475.6666666667
2025-02-23,3,Residential,1,0,0,675592,77868,2026,810,33,155,116,1,84.11162417922618,3525,1294,-597724,-535217.0,-541362.0
2025-02-24,3,Residential,0,0,0,465264,91758,1395,558,23,183,137,2,83.76667617756951,2505,1311,-373506,-492083.0,-495519.0
2025-02-25,3,Residential,0,0,0,536447,85497,1609,643,26,170,128,2,83.53453999290734,2845,1323,-450950,-565403.0,-474060.0
2025-02-26,3,Residential,0,0,0,613032,85817,1839,735,30,171,128,2,83.44003135153409,3220,1327,-527215,-498403.0,-450557.0
2025-02-27,3,Residential,0,0,0,675650,95549,2026,810,33,191,143,2,83.14345335377052,3565,1342,-580101,-505065.0,-519422.0
2025-02-28,3,Residential,0,0,0,600711,81172,1802,720,30,162,121,2,82.85004313123375,3160,1357,-519539,-511035.0,-542285.0
2025-03-01,3,Residential,1,1,0,1044590,74510,3133,1253,52,149,111,1,82.78307252153375,5340,1360,-970080,-515327.0,-689906.6666666666
2025-03-02,3,Residential,1,1,0,1127874,96005,3383,1353,56,192,144,2,82.53631793020345,5815,1373,-1031869,-597724.0,-840496.0
2025-03-03,3,Residential,0,1,0,829174,85418,2487,995,41,170,128,2,82.18864080483752,4295,1390,-743756,-373506.0,-915235.0
2025-03-04,3,Residential,0,1,0,772609,85458,2317,927,38,170,128,2,82.07619741472476,4020,1396,-687151,-450950.0,-820925.3333333334
2025-03-05,3,Residential,0,1,0,747800,86745,2243,897,37,173,130,2,81.78621350462319,3895,1410,-661055,-527215.0,-697320.6666666666
2025-03-06,3,Residential,0,0,0,691197,70777,2073,829,34,141,106,1,81.41446223673366,3590,1429,-620420,-580101.0,-656208.6666666666
2025-03-07,3,Residential,0,0,0,587127,57590,1761,704,29,115,86,1,81.2785318733707,3035,1436,-529537,-519539.0,-603670.6666666666
2025-03-08,3,Residential,1,0,0,764521,103100,2293,917,38,206,154,2,81.26935401118112,4000,1436,-661421,-970080.0,-603792.6666666666
2025-03-09,3,Residential,1,0,0,667672,82101,2003,801,33,164,123,2,80.77351748476528,3485,1461,-585571,-1031869.0,-592176.3333333334
2025-03-10,3,Residential,0,0,0,698232,77117,2094,837,34,154,115,1,80.57712466160092,3625,1471,-621115,-743756.0,-622702.3333333334
2025-03-11,3,Residential,0,0,0,623142,82710,1869,747,31,165,124,2,80.18228785470454,3260,1490,-540432,-687151.0,-582372.6666666666
2025-03-12,3,Residential,0,0,0,688071,89727,2064,825,34,179,134,2,79.9139762148368,3595,1504,-598344,-661055.0,-586630.3333333334
2025-03-13,3,Residential,0,0,0,611604,90537,1834,733,30,181,135,2,79.62699545608598,3230,1518,-521067,-620420.0,-553281.0
2025-03-14,3,Residential,0,0,0,552241,91727,1656,662,27,183,137,2,79.44087280849294,2930,1527,-460514,-529537.0,-526641.6666666666
2025-03-15,3,Residential,1,0,0,684418,92554,2053,821,34,185,138,2,79.10096374588295,3580,1544,-591864,-661421.0,-524481.6666666666
2025-03-16,3,Residential,1,0,0,715471,85969,2146,858,35,171,128,2,78.66601077893779,3745,1566,-629502,-585571.0,-560626.6666666666
2025-03-17,3,Residential,0,0,0,428998,94901,1286,514,21,189,142,2,78.32965397318758,2305,1583,-334097,-621115.0,-518487.6666666667
2025-03-18,3,Residential,0,0,0,565076,93591,1695,678,28,187,140,2,77.84161413007683,3005,1607,-471485,-540432.0,-478361.3333333333
2025-03-19,3,Residential,0,0,0,483874,85057,1451,580,24,170,127,2,77.43224513484951,2570,1628,-398817,-598344.0,-401466.3333333333
2025-03-20,3,Residential,0,0,0,579727,90020,1739,695,28,180,135,2,77.31218182462375,3055,1634,-489707,-521067.0,-453336.3333333333
2025-03-21,3,Residential,0,0,0,545627,91277,1636,654,27,182,136,2,77.24179659573814,2905,1637,-454350,-460514.0,-447624.6666666667
2025-03-22,3,Residential,1,0,0,616037,94003,1848,739,30,188,141,2,76.91488161382429,3255,1654,-522034,-591864.0,-488697.0
2025-03-23,3,Residential,1,0,0,726574,86575,2179,871,36,173,129,2,76.70650708351226,3795,1664,-639999,-629502.0,-538794.3333333334
2025-03-24,3,Residential,0,0,0,540728,96507,1622,648,27,193,144,2,76.45055602287745,2890,1677,-444221,-334097.0,-535418.0
2025-03-25,3,Residential,0,0,0,672553,89781,2017,807,33,179,134,2,76.10963950686101,3520,1694,-582772,-471485.0,-555664.0
2025-03-26,3,Residential,0,0,0,581229,99278,1743,697,29,198,148,2,75.98952592366324,3090,1700,-481951,-398817.0,-502981.3333333333
2025-03-27,3,Residential,0,0,0,531483,90539,1594,637,26,181,135,2,75.86831651671963,2830,1706,-440944,-489707.0,-501889.0
2025-03-28,3,Residential,0,0,0,657190,97101,1971,788,32,194,145,2,75.75121930391123,3465,1712,-560089,-454350.0,-494328.0
2025-03-29,3,Residential,1,0,0,611780,98961,1835,734,30,197,148,2,75.7055968832591,3240,1714,-512819,-522034.0,-504617.3333333333
2025-03-30,3,Residential,1,1,0,937705,100243,2813,1125,46,200,150,2,75.5683107254836,4875,1721,-837462,-639999.0,-636790.0
2025-03-31,3,Residential,0,1,0,936894,100463,2810,1124,46,200,150,2,75.09714347801608,4875,1745,-836431,-444221.0,-728904.0
2025-04-01,3,Residential,0,1,0,765335,88562,2296,918,38,177,132,2,75.02529767438521,3995,1748,-676773,-582772.0,-783555.3333333334
2025-04-02,3,Residential,0,1,0,863620,106493,2590,1036,43,212,159,2,74.91355051725729,4510,1754,-757127,-481951.0,-756777.0
2025-04-03,3,Residential,0,1,0,797628,76320,2392,957,39,152,114,1,74.48414355991986,4125,1775,-721308,-440944.0,-718402.6666666666
2025-04-04,3,Residential,0,1,0,862050,82942,2586,1034,43,165,124,2,74.04026680521287,4460,1797,-779108,-560089.0,-752514.3333333334
2025-04-05,3,Residential,1,1,0,1068888,86309,3206,1282,53,172,129,2,73.9431904569036,5495,1802,-982579,-512819.0,-827665.0
2025-04-06,3,Residential,1,0,0,764851,95773,2294,917,38,191,143,2,73.79885730556586,3990,1810,-669078,-837462.0,-810255.0
2025-04-07,3,Residential,0,0,0,600382,73365,1801,720,30,146,110,1,73.62664328245727,3140,1818,-527017,-836431.0,-726224.6666666666
2025-04-08,3,Residential,0,0,0,601199,86401,1803,721,30,172,129,2,73.36401805004202,3170,1831,-514798,-676773.0,-570297.6666666666
2025-04-09,3,Residential,0,0,0,650189,80390,1950,780,32,160,120,2,73.2416232905273,3410,1837,-569799,-757127.0,-537204.6666666666
2025-04-10,3,Residential,0,0,0,648400,63511,1945,778,32,127,95,1,73.10487185761245,3345,1844,-584889,-721308.0,-556495.3333333334
2025-04-11,3,Residential,0,0,0,556705,91249,1670,668,27,182,136,2,73.08948030649363,2955,1845,-465456,-779108.0,-540048.0
2025-04-12,3,Residential,1,0,0,660578,85563,1981,792,33,171,128,2,72.88853095251564,3470,1855,-575015,-982579.0,-541786.6666666666
2025-04-13,3,Residential,1,0,0,730712,88458,2192,876,36,176,132,2,72.39313027454267,3820,1880,-642254,-669078.0,-560908.3333333334
2025-04-14,3,Residential,0,0,0,566142,84665,1698,679,28,169,126,2,71.93750219862552,2985,1903,-481477,-527017.0,-566248.6666666666
2025-04-15,3,Residential,0,0,0,648579,92076,1945,778,32,184,138,2,71.6107007223579,3405,1919,-556503,-514798.0,-560078.0
2025-04-16,3,Residential,0,0,0,640581,89660,1921,768,32,179,134,2,71.57362116947088,3370,1921,-550921,-569799.0,-529633.6666666666
2025-04-17,3,Residential,0,0,0,565307,92656,1695,678,28,185,138,2,71.46610988479279,3005,1926,-472651,-584889.0,-526691.6666666666
2025-04-18,3,Residential,0,0,0,561789,96669,1685,674,28,193,145,2,71.43193569906869,2990,1928,-465120,-465456.0,-496230.6666666667
2025-04-19,3,Residential,1,0,0,656228,84376,1968,787,32,168,126,2,71.31077283394552,3435,1934,-571852,-575015.0,-503207.6666666667
2025-04-20,3,Residential,1,0,0,714551,103837,2143,857,35,207,155,2,71.21318552642552,3750,1939,-610714,-642254.0,-549228.6666666666
2025-04-21,3,Residential,0,0,0,634268,83488,1902,761,31,166,125,2,70.85823780973479,3310,1957,-550780,-481477.0,-577782.0
2025-04-22,3,Residential,0,0,0,662892,82456,1988,795,33,164,123,2,70.75700403868692,3460,1962,-580436,-556503.0,-580643.3333333334
2025-04-23,3,Residential,0,0,0,495314,80502,1485,594,24,161,120,2,70.70852834237355,2635,1964,-414812,-550921.0,-515342.6666666667
2025-04-24,3,Residential,0,0,0,580752,77741,1742,696,29,155,116,1,70.68091952899834,3050,1965,-503011,-472651.0,-499419.6666666667
2025-04-25,3,Residential,0,0,0,594365,100467,1783,713,29,200,150,2,70.53513114421047,3150,1973,-493898,-465120.0,-470573.6666666667
2025-04-26,3,Residential,1,0,0,721178,81117,2163,865,36,162,121,2,70.05036788254846,3760,1997,-640061,-571852.0,-545656.6666666666
2025-04-27,3,Residential,1,0,0,859381,91222,2578,1031,42,182,136,2,69.90809757741243,4455,2004,-768159,-610714.0,-634039.3333333334
2025-04-28,3,Residential,0,0,0,613123,88498,1839,735,30,176,132,2,69.86973389144833,3220,2006,-524625,-550780.0,-644281.6666666666
2025-04-29,3,Residential,0,0,0,638814,83840,1916,766,31,167,125,2,69.77371289466883,3335,2011,-554974,-580436.0,-615919.3333333334
2025-04-30,3,Residential,0,1,0,861184,72267,2583,1033,43,144,108,1,69.5967599815404,4440,2020,-788917,-414812.0,-622838.6666666666
2025-05-01,3,Residential,0,1,0,812711,97736,2438,975,40,195,146,2,69.48984053679277,4240,2025,-714975,-503011.0,-686288.6666666666
2025-05-02,3,Residential,0,1,0,913210,92944,2739,1095,45,185,139,2,69.31134869072271,4730,2034,-820266,-493898.0,-774719.3333333334
2025-05-03,3,Residential,1,1,0,1168476,84710,3505,1402,58,169,127,2,68.8387538101592,5985,2058,-1083766,-640061.0,-873002.3333333334
2025-05-04,3,Residential,1,1,1,2799145,95099,8397,3358,139,190,142,2,68.66557205860495,14165,2066,-2704046,-768159.0,-1536026.0
2025-05-05,3,Residential,0,1,0,864597,73076,2593,1037,43,146,109,1,68.52865079905533,4440,2073,-791521,-524625.0,-1526444.3333333333
2025-05-06,3,Residential,0,0,0,652863,94865,1958,783,32,189,142,2,68.03398415564119,3430,2098,-557998,-554974.0,-1351188.3333333333
2025-05-07,3,Residential,0,0,0,603147,97018,1809,723,30,194,145,2,67.81433251947719,3190,2109,-506129,-788917.0,-618549.3333333334
2025-05-08,3,Residential,0,0,0,640757,83608,1922,768,32,167,125,2,67.47895250862142,3360,2126,-557149,-714975.0,-540425.3333333334
2025-05-09,3,Residential,0,0,0,629798,95715,1889,755,31,191,143,2,67.21197423515395,3315,2139,-534083,-820266.0,-532453.6666666666
2025-05-10,3,Residential,1,0,0,739091,84159,2217,886,36,168,126,2,66.89192903686086,3835,2155,-654932,-1083766.0,-582054.6666666666
2025-05-11,3,Residential,1,0,0,669119,96476,2007,802,33,192,144,2,66.70004207168304,3515,2164,-572643,-2704046.0,-587219.3333333334
2025-05-12,3,Residential,0,0,0,617755,91218,1853,741,30,182,136,2,66.47996996841408,3255,2176,-526537,-791521.0,-584704.0
2025-05-13,3,Residential,0,0,0,470613,86658,1411,564,23,173,129,2,66.0538628650526,2520,2197,-383955,-557998.0,-494378.3333333333
2025-05-14,3,Residential,0,0,0,536549,95610,1609,643,26,191,143,2,65.92161642837885,2865,2203,-440939,-506129.0,-450477.0
2025-05-15,3,Residential,0,0,0,705778,85430,2117,846,35,170,128,2,65.76264676352544,3695,2211,-620348,-557149.0,-481747.3333333333
2025-05-16,3,Residential,0,0,0,637612,89561,1912,765,31,179,134,2,65.37284244225421,3345,2231,-548051,-534083.0,-536446.0
2025-05-17,3,Residential,1,0,0,737110,79103,2211,884,36,158,118,1,65.28372589279842,3825,2235,-658007,-654932.0,-608802.0
2025-05-18,3,Residential,1,0,0,758426,103436,2275,910,37,206,155,2,65.0692987121451,3975,2246,-654990,-572643.0,-620349.3333333334
2025-05-19,3,Residential,0,0,0,691471,85995,2074,829,34,171,128,2,64.72498406719482,3620,2263,-605476,-526537.0,-639491.0
2025-05-20,3,Residential,0,0,0,590674,79598,1772,708,29,159,119,1,64.51438837728213,3100,2274,-511076,-383955.0,-590514.0
2025-05-21,3,Residential,0,0,0,602837,96252,1808,723,30,192,144,2,64.33186553054408,3190,2283,-506585,-440939.0,-541045.6666666666
2025-05-22,3,Residential,0,0,0,581908,76640,1745,698,29,153,114,1,63.91604551045941,3050,2304,-505268,-620348.0,-507643.0
2025-05-23,3,Residential,0,0,0,593873,90337,1781,712,29,180,135,2,63.57285939407309,3130,2321,-503536,-548051.0,-505129.6666666667
2025-05-24,3,Residential,1,0,0,643270,74846,1929,771,32,149,112,1,63.33159019033975,3340,2333,-568424,-658007.0,-525742.6666666666
2025-05-25,3,Residential,1,0,0,629073,78934,1887,754,31,157,118,1,63.032471310413804,3275,2348,-550139,-654990.0,-540699.6666666666
2025-05-26,3,Residential,0,0,0,663730,87088,1991,796,33,174,130,2,62.77928547364123,3470,2361,-576642,-605476.0,-565068.3333333334
2025-05-27,3,Residential,0,0,0,673233,108121,2019,807,33,216,162,2,62.36846217505898,3560,2381,-565112,-511076.0,-563964.3333333334
2025-05-28,3,Residential,0,0,0,639517,92089,1918,767,31,184,138,2,61.962951330412864,3355,2401,-547428,-506585.0,-563060.6666666666
2025-05-29,3,Residential,0,0,0,534079,90401,1602,640,26,180,135,2,61.63483733520846,2830,2418,-443678,-505268.0,-518739.3333333333
2025-05-30,3,Residential,0,1,0,696424,93525,2089,835,34,187,140,2,61.60987609237677,3655,2419,-602899,-503536.0,-531335.0
2025-05-31,3,Residential,1,1,0,895013,74657,2685,1074,44,149,111,1,61.202480091558826,4615,2439,-820356,-568424.0,-622311.0
2025-06-01,3,Residential,1,1,0,1129618,92421,3388,1355,56,184,138,2,61.191898184567805,5805,2440,-1037197,-550139.0,-820150.6666666666
2025-06-02,3,Residential,0,1,0,938868,78187,2816,1126,46,156,117,1,60.90652631370114,4825,2454,-860681,-576642.0,-906078.0
2025-06-03,3,Residential,0,1,0,772252,105094,2316,926,38,210,157,2,60.70514950432742,4060,2464,-667158,-565112.0,-855012.0
2025-06-04,3,Residential,0,1,0,990128,86094,2970,1188,49,172,129,2,60.38295142318649,5120,2480,-904034,-547428.0,-810624.3333333334
2025-06-05,3,Residential,0,1,0,875981,93526,2627,1051,43,187,140,2,60.128328797935055,4555,2493,-782455,-443678.0,-784549.0
2025-06-06,3,Residential,0,0,0,632060,74084,1896,758,31,148,111,1,59.76427655175118,3290,2511,-557976,-602899.0,-748155.0
2025-06-07,3,Residential,1,0,0,687678,86345,2063,825,34,172,129,2,59.50650305471361,3595,2524,-601333,-820356.0,-647254.6666666666
2025-06-08,3,Residential,1,0,0,652709,90698,1958,783,32,181,136,2,59.117305247537004,3430,2544,-562011,-1037197.0,-573773.3333333334
2025-06-09,3,Residential,0,0,0,576297,92781,1728,691,28,185,139,2,59.106882627633155,3055,2544,-483516,-860681.0,-548953.3333333334
2025-06-10,3,Residential,0,0,0,564605,92979,1693,677,28,185,139,2,58.95794446187176,2980,2552,-471626,-667158.0,-505717.6666666667
2025-06-11,3,Residential,0,0,0,592820,103628,1778,711,29,207,155,2,58.95243041973731,3150,2552,-489192,-904034.0,-481444.6666666667
2025-06-12,3,Residential,0,0,0,528122,86160,1584,633,26,172,129,2,58.74439530196067,2795,2562,-441962,-782455.0,-467593.3333333333
2025-06-13,3,Residential,0,0,0,617530,91033,1852,741,30,182,136,2,58.28748790279256,3255,2585,-526497,-557976.0,-485883.6666666667
2025-06-14,3,Residential,1,0,0,650004,90716,1950,780,32,181,136,2,57.99285202217402,3430,2600,-559288,-601333.0,-509249.0
2025-06-15,3,Residential,1,0,0,747449,89634,2242,896,37,179,134,2,57.82828366939598,3895,2608,-657815,-562011.0,-581200.0
2025-06-16,3,Residential,0,0,0,616301,104317,1848,739,30,208,156,2,57.556511712071256,3275,2622,-511984,-483516.0,-576362.3333333334
2025-06-17,3,Residential,0,0,0,674569,96544,2023,809,33,193,144,2,57.301574683918055,3540,2634,-578025,-471626.0,-582608.0
2025-06-18,3,Residential,0,0,0,710872,100714,2132,853,35,201,151,2,57.19605551881375,3750,2640,-610158,-489192.0,-566722.3333333334
2025-06-19,3,Residential,0,0,0,649208,85790,1947,779,32,171,128,2,57.04751524387475,3395,2647,-563418,-441962.0,-583867.0
2025-06-20,3,Residential,0,0,0,633349,87961,1900,760,31,175,131,2,56.552978011137895,3320,2672,-545388,-526497.0,-572988.0
2025-06-21,3,Residential,1,0,0,875257,86573,2625,1050,43,173,129,2,56.54552287906049,4545,2672,-788684,-559288.0,-632496.6666666666
2025-06-22,3,Residential,1,0,0,749353,95228,2248,899,37,190,142,2,56.36437637990225,3915,2681,-654125,-657815.0,-662732.3333333334
2025-06-23,3,Residential,0,0,0,651429,103721,1954,781,32,207,155,2,56.14748417879856,3450,2692,-547708,-511984.0,-663505.6666666666
2025-06-24,3,Residential,0,0,0,610930,98026,1832,733,30,196,147,2,56.03118686031663,3240,2698,-512904,-578025.0,-571579.0
2025-06-25,3,Residential,0,0,0,563334,87833,1690,676,28,175,131,2,55.89555256707504,2970,2705,-475501,-610158.0,-512037.6666666667
2025-06-26,3,Residential,0,0,1,1695725,91216,5087,2034,84,182,136,2,55.69003128436458,8655,2715,-1604509,-563418.0,-864304.6666666666
2025-06-27,3,Residential,0,0,0,617034,89936,1851,740,30,179,134,2,55.481103191103514,3245,2725,-527098,-545388.0,-869036.0
2025-06-28,3,Residential,1,0,0,806657,76596,2419,967,40,153,114,1,55.34410789086722,4175,2732,-730061,-788684.0,-953889.3333333334
2025-06-29,3,Residential,1,0,0,762829,84481,2288,915,38,168,126,2,55.28780431634757,3960,2735,-678348,-654125.0,-645169.0
2025-06-30,3,Residential,0,1,0,875155,85530,2625,1050,43,171,128,2,55.190777376224766,4545,2740,-789625,-547708.0,-732678.0
2025-07-01,3,Residential,0,1,0,801554,99420,2404,961,40,198,149,2,54.770332887869024,4190,2761,-702134,-512904.0,-723369.0
2025-07-02,3,Residential,0,1,0,814623,104286,2443,977,40,208,156,2,54.63992867427264,4250,2768,-710337,-475501.0,-734032.0
2025-07-03,3,Residential,0,1,0,909105,93017,2727,1090,45,186,139,2,54.153907627184324,4705,2792,-816088,-1604509.0,-742853.0
2025-07-04,3,Residential,0,1,0,853217,98788,2559,1023,42,197,148,2,53.6764627721797,4440,2816,-754429,-527098.0,-760284.6666666666
2025-07-05,3,Residential,1,1,0,926703,85867,2780,1112,46,171,128,2,53.44217286999213,4795,2827,-840836,-730061.0,-803784.3333333334
2025-07-06,3,Residential,1,0,0,680602,78737,2041,816,34,157,118,1,53.39801650938284,3550,2830,-601865,-678348.0,-732376.6666666666
2025-07-07,3,Residential,0,0,0,633344,108486,1900,760,31,216,162,2,52.97797792953898,3360,2851,-524858,-789625.0,-655853.0
2025-07-08,3,Residential,0,0,0,533432,105414,1600,640,26,210,158,2,52.68214351924223,2860,2865,-428018,-702134.0,-518247.0
2025-07-09,3,Residential,0,0,0,573394,87567,1720,688,28,175,131,2,52.342207082268644,3020,2882,-485827,-710337.0,-479567.6666666667
2025-07-10,3,Residential,0,0,0,678960,85150,2036,814,33,170,127,2,52.31244398383273,3545,2884,-593810,-816088.0,-502551.6666666667
2025-07-11,3,Residential,0,0,0,639413,83498,1918,767,31,166,125,2,51.95402538046578,3335,2902,-555915,-754429.0,-545184.0
2025-07-12,3,Residential,1,0,0,655931,81352,1967,787,32,162,122,2,51.62940401404679,3435,2918,-574579,-840836.0,-574768.0
2025-07-13,3,Residential,1,0,0,780859,95434,2342,937,39,190,143,2,51.25619439762474,4090,2937,-685425,-601865.0,-605306.3333333334
2025-07-14,3,Residential,0,0,0,686017,91723,2058,823,34,183,137,2,50.95454864231873,3605,2952,-594294,-524858.0,-618099.3333333334
2025-07-15,3,Residential,0,0,0,655316,97662,1965,786,32,195,146,2,50.84933840044797,3465,2957,-557654,-428018.0,-612457.6666666666
2025-07-16,3,Residential,0,0,0,497722,89251,1493,597,24,178,133,2,50.488523582445616,2645,2975,-408471,-485827.0,-520139.6666666667
2025-07-17,3,Residential,0,0,0,627048,91887,1881,752,31,183,137,2,50.07425429448209,3305,2996,-535161,-593810.0,-500428.6666666667
2025-07-18,3,Residential,0,0,0,583419,93903,1750,700,29,187,140,2,49.69924670486774,3080,3015,-489516,-555915.0,-477716.0
2025-07-19,3,Residential,1,0,0,763134,91581,2289,915,38,183,137,2,49.51966473555076,3980,3024,-671553,-574579.0,-565410.0
2025-07-20,3,Residential,1,0,0,568612,83938,1705,682,28,167,125,2,49.432486381725326,2985,3028,-484674,-685425.0,-548581.0
2025-07-21,3,Residential,0,0,0,641952,75531,1925,770,32,151,113,1,49.40474102118979,3350,3029,-566421,-594294.0,-574216.0
2025-07-22,3,Residential,0,0,0,589279,96776,1767,707,29,193,145,2,49.2693796420918,3115,3036,-492503,-557654.0,-514532.6666666667
